,Education,"Arts, entertainment, recreation & other services",Year 2020: One person households: Female ratio,Year 2020: One person households: Male ratio,Year 2020: Households with dependent children ratio,pop_ratio_under_10,pop_ratio_teenager,pop_ratio_20_39,pop_ratio_40_60,pop_ratio_60_80,pop_ratio_80_90+
114,0.4117460677028544,0.3394381752311674,-1.5475487397912542,0.6051262370218077,0.595349549318523,0.49562616477591087,0.9658747885799861,2.3691418702575344,-2.9658003329621283,-1.5583079400932995,-1.2512381194202389
115,-0.5992937179079163,-0.4894149102943891,1.743192682118192,0.30849114880357487,-1.269019102965236,-0.9683744582162188,-1.4662667285205848,-1.17588279382428,-1.1841945583549667,1.964597982557799,2.042316845436529
116,-0.5460810976126126,-0.6401154712990358,-1.721042418362284,0.06976782196473932,1.0521196596154043,2.066224744816791,0.7869599590186884,0.5896605704834991,0.2006813396910023,-1.3251875214561557,-1.0971647832874603
117,-0.33323061643139773,-0.4768565302106686,-0.38666300820041377,-0.7466736316049041,0.7490452386025622,-0.2270366191155823,-0.06846736381409378,-0.2679885838008896,0.08656122767633789,-0.022545925023497216,-0.08272593919384719
118,-0.22680537584079027,-0.037313227280449196,2.0456194067619666,-0.3809745694467102,-1.0095308078930545,-1.1226834252496392,-0.9796267172629638,-1.2344812284582478,0.9585068985125633,1.2921637888543969,1.3558749640322287
119,2.1145499171525737,2.4241292691287795,1.5302777164448533,-0.3167119452622715,-0.7291502862756778,-0.8027109859833439,-0.6844919105688805,-0.8510758737980784,-0.042216791161312994,1.2578388175728599,0.7759813385375589
120,-0.9717820599750423,-0.8033744123874029,0.1660249551447256,0.9900205872013532,-0.726381041065936,-0.8237627997374221,-1.1296370503463598,-0.5994031171960745,0.5450638398613852,0.9512344975944506,0.32752921586317607
121,-0.013954894659575395,-0.2256889285362575,0.1757410533730654,0.5887895312869929,-0.4714158090487976,-0.016624501085927775,0.0411524133117957,0.7491233262833157,-1.243598965066352,-0.2864218106467539,-0.20137711785274637
122,-0.33323061643139773,-0.3638311094571836,-0.11309840396058515,-2.1728148318223526,1.505856833528074,-0.2270366191155823,-0.06846736381409378,-0.2679885838008896,0.08656122767633789,-0.022545925023497216,-0.08272593919384719
123,-0.22680537584079027,-0.07498836753161085,-0.6107092090521864,1.2991717806636358,-0.44190273210098147,0.8419051841051374,0.16911486100984155,0.16687352531501848,0.17083585344500096,-0.3160088677390414,-0.8469532805217186
124,-0.7589315787938274,-0.7908160323036824,-1.0500393720910484,-0.18465016932663958,0.7981347737961922,0.6715728357572157,0.25701372420311563,0.13826478195928008,-0.30962304945618263,-0.013140333817842392,-0.9256091481669518
125,-0.9185694396797386,-0.7908160323036824,-0.25393110415096715,-0.6577135409543277,0.6081846136892837,0.2064553997498325,0.4455135232675622,-0.007140030705032845,0.03236496525612576,0.07514320399154939,-0.7154596478130482
126,-0.013954894659575395,-0.037313227280449196,-0.7764920702130703,-1.2083153263937472,1.2931075029639851,0.7429630884536772,0.18019927942121333,-0.18189042107751432,0.7427659814348496,-0.3009179972395149,-0.22148594246476447
127,-0.8121441990891312,-0.6652322314664769,-0.6074152935117437,0.17890255135026945,0.28488166035064877,0.1459153918774307,-0.1542119033870262,0.005262367274347645,0.2875535325989428,0.022314576949669172,-0.4525030772638714
128,-0.06716751495487912,-0.46429815012694803,-1.7067759528251616,-1.1881686371877573,1.8616099359903202,2.362603896859993,1.357302377475462,0.4514978176071053,0.21727877419346472,-1.2472481293589506,-1.5726364050645771
129,-0.013954894659575395,0.038037053221874124,-1.63755117035134,-0.1750371093812398,1.1591906011280857,1.8392451308536686,1.82233069176701,0.519340875412548,-0.583448524225559,-1.0937052764232869,-0.9695142486892989
130,-0.17359275554548656,-0.049871607364169755,-0.624703471719964,0.5308608622103261,0.0667071600998066,1.4402213423269201,1.1170330317254262,0.31744136711484205,-0.5341382370398021,-0.580206010558955,-0.9627831117307712
131,-0.65250633820322,-0.6024403310478741,0.10453926045389801,-1.7483570810980051,1.0936397108576104,-0.9383866969361337,-0.2428084026769,-0.6245631025904388,0.7052565355397458,0.6197830306052605,0.784640486818197
132,0.8374470300652841,0.5152554964032552,-0.682348940100645,-0.4632597757609184,0.7495187267441358,0.8671459152785276,1.5597300662904496,-0.3059835365366777,1.0313546059803234,-0.6181600258797967,-0.21845103653291495
133,-0.5460810976126126,-0.46429815012694803,0.9758937607979579,1.4535223761970277,-1.5342606649836181,-0.36596062342048546,-0.6789609616473737,-0.42373579748801765,0.1820676267234748,0.5996057644321479,0.4384652508666597
134,-0.8653568193844349,-0.8033744123874029,1.6537532264704842,0.12969701192904348,-1.0967789899133562,-1.3113406306718325,-1.4324539887529741,-1.2803867862167686,-0.11226477683408896,2.0276497594693264,1.1526856900636058
135,-0.8121441990891312,-0.7154657518013591,-1.6181038861711168,-0.7353760150254921,1.5115870147115809,1.0430741091857907,-0.5094553035723911,0.5183027044928924,1.0854394246246823,-0.9732190895316506,-1.0871221460894298
136,1.9016994359713586,1.557601043352061,-0.457151658221661,3.485535692305085,-1.960347982333586,-0.041057009183788074,-0.32825306986838826,1.9513045710937147,-2.049669141662289,-1.0119355863025024,-1.1268809838409666
137,0.677809169179373,0.37711331548232907,-0.16907004959070088,0.2961522207267888,-0.06545233045578715,0.4408303368887276,-0.5513753193299954,0.11250286498475039,0.07116002123217695,-0.03439613782513319,-0.4482078184157985
138,-0.4928684773173089,-0.45173977004322746,0.5461165083939766,-0.23359205848923206,-0.16793413207941768,-0.4370977018357298,-0.41579391026403434,-0.7483861866718085,0.058567498965993454,0.9088377459867536,0.7618613595732608
139,-0.5460810976126126,-0.3889478696246247,0.7866856943888524,0.7890599053485513,-0.9836712775356312,-0.6971419777747647,0.5244400797443761,0.7693096273621617,-1.7300363579422213,-0.03535681296845226,0.010865365754933742
