,health_sector_size_ratio_to_households,retail_sector_size_ratio_to_households,taxi_only_licensed_drivers_ratio_to_households,total_drivers_ratio_to_households,A_B_property_counts,C_D_property_counts,E_F_property_counts,G_H_property_counts,Male life expectancy at birth (2012/2020)4,Female life expectancy at birth (2020)4
27,0.049652776947680506,0.05100956232154643,0.06572878801702939,0.19075106215738027,0.48227918870298225,1.3324123941671506,0.2950306111740839,-0.34760586634979285,-0.6489078547460688,-0.8609690276032363
28,0.04960103042994253,0.050952937476311556,0.06557729287677544,0.19075609709892732,0.08490405721431517,-0.16630598323987866,-0.6510717973924836,-0.5232862677917807,-0.9713176852112675,-0.5623620784994616
29,0.049727928655884095,0.05141282963575664,0.06545333530251256,0.19077508738509702,-0.8403918265769855,-0.30498338048043994,-0.08151577921911815,0.7137965590288835,1.221069161952078,0.6320657179156692
30,0.04982638030208721,0.05110028018386204,0.06545229421103733,0.19068988805667159,-0.6696783224356447,1.278946409688862,0.9285284692255403,0.7089165478777172,0.4472855688356085,0.6320657179156692
31,0.04983463785097095,0.050979961314343625,0.06545333530251256,0.19078484279102614,-0.5787267580443758,0.3794926083093182,-0.08980453624035216,0.23067545506341705,0.12487573837040981,0.3334587688118839
32,0.04965840528792283,0.05102343757096098,0.0654745003284102,0.19074798322224332,-0.09585141775886914,-1.154312821411588,-0.9743333212206099,-0.5818464016057766,-1.2292455495834302,-1.08492423943107
33,0.04977022361422823,0.05132673259062633,0.06545266608258572,0.1906899189420788,-0.414612263306818,2.902418750878565,2.733109283562773,1.240837763354847,0.5762495010216806,0.6320657179156692
34,0.049647326809059186,0.050966378293215986,0.06578800424963509,0.1907660706293988,1.4222076585635406,1.0216413593870977,-0.1869014042033791,-0.4500861005242857,-0.2620160581878341,-0.11445165484378353
35,0.04965772712849896,0.05112734982702036,0.06561626542718396,0.1907536600576862,1.7177285144720802,0.6919344551043176,0.18254033731447955,0.11355518743542517,-1.1002816173973489,-0.8609690276032363
36,0.04966120649885178,0.05096685381781196,0.06545333530251256,0.19074175780317004,-0.0450677366949745,-0.06438645032814089,-0.40122497860957274,-0.3842059499835403,-0.4554619564669515,-0.2637551293956762
37,0.04965640537528705,0.051022671105366284,0.06545333530251256,0.1907661601288881,1.0044616719588482,-0.2860475109777127,-0.7280388268753708,-0.48180617300686684,-1.4871734139555837,-1.9807450867424155
38,0.04969098762522627,0.051111232752913134,0.06588161903946632,0.1907611158499558,-0.6438561117251899,-1.0044966774047166,-0.6676493114349515,-0.36956591653004134,0.8341773653938432,0.930672667019444
39,0.04962331484689729,0.05097153618602519,0.06545333530251256,0.19074717857492182,-0.33456341010440777,-1.1281367665107593,-1.1851045711891317,-0.6989666692337685,-0.6489078547460688,-0.4877103412235099
40,0.04975585145663612,0.05113097112752564,0.06552704158767768,0.19076813827821731,1.5398421740222796,0.04254551862843645,-0.3704381668164179,-0.20608554296596931,-1.1002816173973489,-1.3088794512589144
41,0.04990322552315613,0.0512727678952346,0.06545238221638644,0.19068989536586492,-0.8048145584870254,1.2655799135692898,2.33406483839765,1.1041974511221897,1.9303707889755206,2.0504487261586233
42,0.04963337751300579,0.05105461410249148,0.06545333530251256,0.19071750166134216,-0.3503436499830191,-0.4330789682930065,-0.19282194493283197,-0.21340555969271882,0.5117675349286446,0.930672667019444
